sensor_id,sensor_code,sensor_type,status,firmware_version,location_name,latitude,longitude,last_seen,created_at,village_id,village_name,district,state,population,reading_count,latest_reading_at,latest_quality_score,latest_ph,latest_turbidity,latest_ecoli
fee0739a-91fa-4c9e-8939-5fed2765ad09,JAL-0075,water_quality,active,1.0.0,Chilla Regulator monitoring point,28.58722,77.30139,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.291619,1d9870f7-6fa0-4ba4-88ff-2aba635593d5,Chilla Regulator,East,Delhi,4802,12,2026-04-01T08:16:52.826469,88.06,7.71,5.79,0.3
b7a92ebc-6c24-49da-8b82-2d6f3968587a,JAL-0076,water_quality,active,1.0.0,Chillasaroda Pz monitoring point,28.60028,77.29861,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.297553,bed14860-bd8c-4768-a7fb-702911dd2c0a,Chillasaroda Pz,East,Delhi,4975,12,2026-04-01T08:16:52.826469,87.42,7.72,5.83,0.4
cb5c0b54-9086-47f0-9ab7-1365a6b487f7,JAL-0077,water_quality,active,1.0.0,Ghazipur Crossing Pz monitoring point,28.62806,77.31806,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.304001,b8bfdbe7-3162-4570-8a5e-e53b97f7a053,Ghazipur Crossing Pz,East,Delhi,5148,12,2026-04-01T08:16:52.826469,87.18,7.73,5.87,0.4
73836313-a86d-420b-a117-df62d19f2ac0,JAL-0078,water_quality,active,1.0.0,Kondli Pz monitoring point,28.61528,77.33083,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.312293,224592ba-8970-4702-ae2f-6b626bc63e79,Kondli Pz,East,Delhi,5321,12,2026-04-01T08:16:52.826469,86.94,7.74,5.91,0.4
79ee63da-29e5-4781-8ad5-83186cd20c1f,JAL-0079,water_quality,active,1.0.0,"Mayur Vihar B Block, Ph monitoring point",28.61639,77.30444,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.317619,5abae5a0-3883-442c-9da0-fcb592a38529,"Mayur Vihar B Block, Ph",East,Delhi,5494,12,2026-04-01T08:16:52.826469,86.24,7.75,5.96,0.5
d881cb7c-d35d-42f7-a0ea-a3dd1639c9cb,JAL-0080,water_quality,active,1.0.0,Mayur Vihar Flood Plain monitoring point,28.60056,77.28111,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.323225,e572f8ab-8674-48f3-8054-db7a687f61ed,Mayur Vihar Flood Plain,East,Delhi,5667,12,2026-04-01T08:16:52.826469,86.0,7.77,6.0,0.5
23f6817e-873e-4ab2-af33-d2fec9a22841,JAL-0081,water_quality,active,1.0.0,Adavapal monitoring point,15.63972,73.89583,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.328056,f3a4a725-4098-45eb-93cd-6cc62d9fb1e1,Adavapal,North Goa,Goa,5840,12,2026-04-01T08:16:52.826469,85.76,7.78,6.04,0.5
a64e9495-2cfa-45a2-ba7e-bb12cab1845f,JAL-0082,water_quality,active,1.0.0,Alto Betim Porvorim monitoring point,15.52361,73.83028,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.333845,82f7c289-f1d2-4752-b01f-9b049d1de98a,Alto Betim Porvorim,North Goa,Goa,6013,12,2026-04-01T08:16:52.826469,85.06,7.79,6.09,0.6
16e26b77-062a-45a1-8b9c-257f3b7eae93,JAL-0083,water_quality,active,1.0.0,Anjuna Beach monitoring point,15.58417,73.73806,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.340099,e8b8ba06-877e-4231-a704-98129638e74b,Anjuna Beach,North Goa,Goa,6186,12,2026-04-01T08:16:52.826469,84.82,7.8,6.13,0.6
b0474bcc-566a-42f2-b590-5437ed64f647,JAL-0084,water_quality,active,1.0.0,Bayalwadikeri monitoring point,15.61,74.06667,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.346994,35cc152d-02cc-432e-b5b0-943342eb9121,Bayalwadikeri,North Goa,Goa,6359,12,2026-04-01T08:16:52.826469,84.58,7.81,6.17,0.6
f0ac8583-b511-48d7-8a6c-4ebc77c800b1,JAL-0085,water_quality,active,1.0.0,Bhamber Nanoda Cross monitoring point,15.58778,74.19111,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.352776,3568ecb6-a162-4231-b4ed-c20b3b31d360,Bhamber Nanoda Cross,North Goa,Goa,6532,12,2026-04-01T08:16:52.826469,83.94,7.83,6.21,0.7
bca34780-7b79-43e3-a167-cecb5cab08e1,JAL-0086,water_quality,active,1.0.0,Bhujpal monitoring point,15.53917,74.08806,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.359279,2218d125-483e-43f0-8257-044346be60a1,Bhujpal,North Goa,Goa,6705,12,2026-04-01T08:16:52.826469,83.64,7.84,6.26,0.7
8f0efaf7-2df3-4196-aa3d-cdd63e4f76b3,JAL-0087,water_quality,active,1.0.0,Bicholim monitoring point,15.58472,73.9575,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.365416,30ee5559-5a78-466e-861a-970c14580ab6,Bicholim,North Goa,Goa,6878,12,2026-04-01T08:16:52.826469,83.4,7.85,6.3,0.7
072eaf19-dc89-49ba-b09c-8683b87a66b9,JAL-0088,water_quality,active,1.0.0,Bicholim monitoring point,15.58333,73.96111,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.370874,447adab3-2011-45dd-9029-7487e9285708,Bicholim,North Goa,Goa,7051,12,2026-04-01T08:16:52.826469,82.76,7.86,6.34,0.8
af480035-b679-4a5b-8f6b-98bac8a2ea9d,JAL-0089,water_quality,active,1.0.0,Bori monitoring point,15.35556,74.00333,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.376343,21a02143-a40d-45ba-ab02-50043c4058a0,Bori,North Goa,Goa,7224,12,2026-04-01T08:16:52.826469,82.52,7.87,6.38,0.8
460a6de3-3dff-4bee-b11d-e109a41f96d7,JAL-0090,water_quality,active,1.0.0,Britona monitoring point,15.51667,73.83917,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.382431,fb8cf862-848b-40bf-82ef-658d6a20f0d3,Britona,North Goa,Goa,7397,12,2026-04-01T08:16:52.826469,82.22,7.88,6.43,0.8
a643f2ca-5332-4e08-b6c6-700111dcf776,JAL-0091,water_quality,active,1.0.0,Ahmedabad Cant_pz_i monitoring point,23.07222,72.6125,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.388029,f0da363d-e3f1-48c2-ad36-a580645ed545,Ahmedabad Cant_pz_i,Ahmedabad,Gujarat,7570,12,2026-04-01T08:16:52.826469,81.98,7.9,6.47,0.8
a7356450-8e99-4209-9b3b-0a6b00c2cabc,JAL-0092,water_quality,active,1.0.0,Ahmedabad Cant_pz_i monitoring point,23.0725,72.60417,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.393836,01aa6e79-156f-4d9b-a7ec-8b69e13264f2,Ahmedabad Cant_pz_i,Ahmedabad,Gujarat,7743,12,2026-04-01T08:16:52.826469,96.4,7.91,0.41,0.9
34b48567-caa8-4be3-a92c-1bd1a32bfb18,JAL-0093,water_quality,active,1.0.0,Ahmedabad Cant_pz_ii monitoring point,23.07278,72.60444,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.399523,be6ae8b2-b2c6-4b7d-b14b-a4f4f7f6617a,Ahmedabad Cant_pz_ii,Ahmedabad,Gujarat,7916,12,2026-04-01T08:16:52.826469,96.4,7.92,0.45,0.9
eaf1784d-660f-4742-bf91-edc128f7d573,JAL-0094,water_quality,active,1.0.0,Anand Nagar_pz monitoring point,23.01194,72.52917,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.405924,7444b06c-f97e-4244-99d9-8fe3b683a4ed,Anand Nagar_pz,Ahmedabad,Gujarat,8089,12,2026-04-01T08:16:52.826469,96.4,7.93,0.5,0.9
6c040494-04f0-46ed-a282-31c02e268765,JAL-0095,water_quality,active,1.0.0,Bagodara_pz_i monitoring point,22.64167,72.21389,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.409997,501676a2-0102-44ef-9d38-b90c8f519ff9,Bagodara_pz_i,Ahmedabad,Gujarat,8262,12,2026-04-01T08:16:52.826469,96.0,7.94,0.54,1.0
e861d45b-f45f-4c12-b2c1-3401c4ca65ab,JAL-0096,water_quality,active,1.0.0,Bagodara_pz_ii monitoring point,22.64167,72.21389,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.415773,c22009c3-7ffe-4bba-9fa5-ca96a969633a,Bagodara_pz_ii,Ahmedabad,Gujarat,8435,12,2026-04-01T08:16:52.826469,96.0,7.96,0.58,1.0
69c4de9d-62d1-4453-bff7-a29092173833,JAL-0097,water_quality,active,1.0.0,Barvala monitoring point,22.15,71.89167,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.422440,3c636cea-b92e-4912-b83f-402c0a904a6e,Barvala,Ahmedabad,Gujarat,8608,12,2026-04-01T08:16:52.826469,96.0,7.97,0.63,1.0
ea1ba27c-6ab9-4aa1-a58c-428fa0e1861c,JAL-0098,water_quality,active,1.0.0,Bopal_pz_i monitoring point,23.03861,72.45778,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.430046,0de997f2-1586-4f0b-9e77-fa51de7da9b8,Bopal_pz_i,Ahmedabad,Gujarat,8781,12,2026-04-01T08:16:52.826469,95.6,7.98,0.67,1.1
6e55a50d-6d9d-4af7-9b33-5fb2a4efa3d3,JAL-0099,water_quality,active,1.0.0,Bopal_pz_ii monitoring point,23.03861,72.45778,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.436519,0019ab74-535d-4a4b-b563-1efdc5a7755e,Bopal_pz_ii,Ahmedabad,Gujarat,8954,12,2026-04-01T08:16:52.826469,95.52,7.99,0.71,1.1
20dc7bfa-f724-48a0-85d6-23a92cf4c3e5,JAL-0100,water_quality,active,1.0.0,Bopal_pz_iii monitoring point,23.03861,72.45778,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.443542,d1b44aa5-a957-4d23-92e6-c40c54feaabe,Bopal_pz_iii,Ahmedabad,Gujarat,9127,12,2026-04-01T08:16:52.826469,95.24,8.0,0.75,1.1
8ef3691d-e14a-4c05-ac5d-e4da7fbb89ae,JAL-0101,water_quality,active,1.0.0,Ambala Cantt monitoring point,30.38333,76.7625,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.450328,19b01279-bafe-4625-82c2-154a427f9d45,Ambala Cantt,Ambala,Haryana,9300,12,2026-04-01T08:16:52.826469,94.56,8.02,0.8,1.2
a2d2dc87-e4fb-4608-970d-e5c08f2db75a,JAL-0102,water_quality,active,1.0.0,Ambala Cantt monitoring point,30.36667,76.83333,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.456495,eb2120d6-531b-4113-8a12-81f7882e6cf0,Ambala Cantt,Ambala,Haryana,9473,12,2026-04-01T08:16:52.826469,94.28,8.03,0.84,1.2
43485013-7e45-487b-9599-fe9110194f3c,JAL-0103,water_quality,active,1.0.0,Ambala City monitoring point,30.38333,76.73333,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.462697,9b36ddca-9eba-418d-bed5-0f1515fa2c74,Ambala City,Ambala,Haryana,9646,12,2026-04-01T08:16:52.826469,94.0,8.04,0.88,1.2
d430b11d-00d4-40ea-8486-e55e743ae77b,JAL-0104,water_quality,active,1.0.0,Ambala Harding monitoring point,30.35139,76.84722,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.467805,a6be27c8-8569-4a17-b8ce-3e75ea528e48,Ambala Harding,Ambala,Haryana,9819,12,2026-04-01T08:16:52.826469,93.32,8.05,0.92,1.3
6f4dfd65-fd25-41fd-9dd5-c3e7663d7af0,JAL-0105,water_quality,active,1.0.0,Balana monitoring point,30.32083,76.72917,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.474725,0237dec0-0948-43c7-bc11-7c2d0895e669,Balana,Ambala,Haryana,9992,12,2026-04-01T08:16:52.826469,93.04,8.06,0.97,1.3
26a5f029-1129-47c2-a095-b022b7e53669,JAL-0106,water_quality,active,1.0.0,Barara monitoring point,30.21667,77.05,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.480963,f6b1b7e3-664c-4fc3-90b8-5b0d9df3cb73,Barara,Ambala,Haryana,1338,12,2026-04-01T08:16:52.826469,92.76,8.08,1.01,1.3
347e78e0-31b5-4703-a6d9-419211b13add,JAL-0107,water_quality,active,1.0.0,Barara S monitoring point,30.2125,77.03333,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.484965,561c95d5-8597-4d98-b40a-9e50c8b69fb0,Barara S,Ambala,Haryana,1165,12,2026-04-01T08:16:52.826469,92.08,8.09,1.05,1.4
1f816d73-49df-47d3-b6a9-a571dc72d459,JAL-0108,water_quality,active,1.0.0,Bari Bassi monitoring point,30.46278,77.07222,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.489705,dee51f4e-927a-47a8-84a9-4f497b636dec,Bari Bassi,Ambala,Haryana,1511,12,2026-04-01T08:16:52.826469,91.8,8.1,1.1,1.4
5900a857-52cc-49ab-ad50-37b770dbe1b7,JAL-0109,water_quality,active,1.0.0,Bhuragnpur monitoring point,30.28333,76.65,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.499244,cefb3537-7c35-4e08-b20c-c73f5445687f,Bhuragnpur,Ambala,Haryana,1684,12,2026-04-01T08:16:52.826469,91.52,8.11,1.14,1.4
8344ec9d-1b20-4d13-880f-a0f0cce8d928,JAL-0110,water_quality,active,1.0.0,Bhurewala monitoring point,30.5,77.08333,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.518843,9433e8d2-f72a-4a23-9e75-dff224311edd,Bhurewala,Ambala,Haryana,1857,12,2026-04-01T08:16:52.826469,91.24,8.12,1.18,1.4
1160661e-e9df-48cf-a407-7ecb129a6d69,JAL-0111,water_quality,active,1.0.0,Bagnalla monitoring point,31.77917,76.3375,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.531043,c80d3bd6-a734-4f6f-8c75-b9063f42c9d0,Bagnalla,Hamirpur,Himachal Pradesh,2030,12,2026-04-01T08:16:52.826469,90.56,8.13,1.22,1.5
23f05d17-6e1f-497b-989e-9c2bf7fba8e8,JAL-0112,water_quality,active,1.0.0,Bijari monitoring point,31.5225,76.53917,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.541541,c66c4738-6b0b-4c89-93c0-de4395babccf,Bijari,Hamirpur,Himachal Pradesh,2203,12,2026-04-01T08:16:52.826469,90.28,8.15,1.27,1.5
905d946b-795d-4820-b90c-c16d77c76149,JAL-0113,water_quality,active,1.0.0,Galore monitoring point,31.61444,76.47472,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.548237,096081b0-e29f-4a5a-8f6c-c2acdc4fc25f,Galore,Hamirpur,Himachal Pradesh,2376,12,2026-04-01T08:16:52.826469,90.0,8.16,1.31,1.5
7ed6ef40-edcf-40e3-b54e-f3ede2f65be1,JAL-0114,water_quality,active,1.0.0,Kangu monitoring point,31.69194,76.42417,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.555293,1a8ba126-c5ba-436a-be66-c23eedb36e53,Kangu,Hamirpur,Himachal Pradesh,2549,12,2026-04-01T08:16:52.826469,89.32,8.17,1.35,1.6
a078489f-0c1e-42c6-81c6-7a8d4650794b,JAL-0115,water_quality,active,1.0.0,Andaura monitoring point,32.125,75.69167,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.562128,52957c6b-68b1-49d7-aa4e-06f6905abfa7,Andaura,Kangra,Himachal Pradesh,2722,12,2026-04-01T08:16:52.826469,89.04,8.18,1.39,1.6
272f682b-07e5-4c68-a160-d56e08cad0e5,JAL-0116,water_quality,active,1.0.0,Bandh monitoring point,32.0125,76.23333,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.568649,fc1ef35d-d233-4645-8a63-746d288b38fe,Bandh,Kangra,Himachal Pradesh,2895,12,2026-04-01T08:16:52.826469,88.76,8.19,1.44,1.6
2cdfaa2b-8da0-45e1-a175-f82a914eadd7,JAL-0117,water_quality,active,1.0.0,Barota monitoring point,32.05833,75.72083,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.575372,66eea228-f501-43fe-a246-36de572eac33,Barota,Kangra,Himachal Pradesh,3068,12,2026-04-01T08:16:52.826469,88.08,8.21,1.48,1.7
91531bc7-f2de-4c94-b153-c1fc901c5cb2,JAL-0118,water_quality,active,1.0.0,Basa Bazira monitoring point,32.26917,75.86972,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.591877,540d00d3-f91b-40c1-a050-3776616cf42e,Basa Bazira,Kangra,Himachal Pradesh,3241,12,2026-04-01T08:16:52.826469,87.8,8.22,1.52,1.7
5415b486-9c0b-43ac-afe0-4dd3ab77e3ff,JAL-0119,water_quality,active,1.0.0,Bhalad monitoring point,32.19306,75.99444,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.606185,34cc2d95-33ed-4f2d-8515-ae9ac68c89d4,Bhalad,Kangra,Himachal Pradesh,3414,12,2026-04-01T08:16:52.826469,87.52,8.23,1.57,1.7
20a5f34d-d319-4e29-ab2c-107fe08d6e9d,JAL-0120,water_quality,active,1.0.0,Bhali monitoring point,32.22306,76.10722,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.613917,aa907554-9bc7-438a-862b-f91b0c029fcd,Bhali,Kangra,Himachal Pradesh,3587,12,2026-04-01T08:16:52.826469,86.84,8.24,1.61,1.8
1b5d3331-5964-4a17-98c0-cc3418afe063,JAL-0121,water_quality,active,1.0.0,Rambarpora monitoring point,33.74111,75.21611,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.620563,4826650c-6d93-4c96-a456-619c7a9511a6,Rambarpora,Anantnag,Jammu And Kashmir,3760,12,2026-04-01T08:16:52.826469,86.55,8.25,1.65,1.8
55f082e8-5dfd-48fc-96be-e9a5afaca7d2,JAL-0122,water_quality,active,1.0.0,Agre Chak monitoring point,32.6225,74.71583,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.627225,5e1d269d-1acc-46c3-8dac-a7878ed39c4f,Agre Chak,Jammu,Jammu And Kashmir,3933,12,2026-04-01T08:16:52.826469,86.08,8.27,1.69,1.8
c367cddd-cb9b-4e9e-8f71-37c829374937,JAL-0123,water_quality,active,1.0.0,Akhnoor monitoring point,32.85972,74.75139,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.633187,7a74e380-51e1-4438-88cc-5a29dd341a4b,Akhnoor,Jammu,Jammu And Kashmir,4106,12,2026-04-01T08:16:52.826469,85.21,8.28,1.74,1.9
942f5d39-2c4a-4648-82f8-90b3382ffd84,JAL-0124,water_quality,active,1.0.0,Allah monitoring point,32.5175,74.83667,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.638894,7bba2474-d080-4f31-8963-de1e1483a05b,Allah,Jammu,Jammu And Kashmir,4279,12,2026-04-01T08:16:52.826469,91.82,8.29,1.78,1.9
868cf801-d9ad-474a-9fe0-47f5edf6038f,JAL-0125,water_quality,active,1.0.0,Arnia monitoring point,32.52194,74.79917,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.643714,5116b91b-83f2-435e-8130-ada0c359d683,Arnia,Jammu,Jammu And Kashmir,4452,12,2026-04-01T08:16:52.826469,91.63,8.3,1.82,1.9
1d82c586-89fe-473d-8ac6-45837a601242,JAL-0126,water_quality,active,1.0.0,Arnia Ii monitoring point,32.52028,74.79861,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.650280,91d7bf8b-9ba1-47ee-a66b-7d459a4f665a,Arnia Ii,Jammu,Jammu And Kashmir,4625,12,2026-04-01T08:16:52.826469,91.44,8.31,1.86,1.9
4b242fa2-be4e-4214-afed-7385beaa8678,JAL-0127,water_quality,active,1.0.0,Badsoo monitoring point,32.8525,75.01861,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.655493,dd1bf686-1819-4cfc-90fc-b73d146c85d1,Badsoo,Jammu,Jammu And Kashmir,4798,12,2026-04-01T08:16:52.826469,90.86,8.33,1.91,2.0
52034e2a-3ad6-44f9-8642-32453150dcc9,JAL-0128,water_quality,active,1.0.0,Bakore monitoring point,32.80556,74.5625,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.660536,59763749-929e-48ba-b302-1fbfb5567def,Bakore,Jammu,Jammu And Kashmir,4971,12,2026-04-01T08:16:52.826469,90.67,8.34,1.95,2.0
c3974fc9-e511-451a-b87b-4713db691ef4,JAL-0129,water_quality,active,1.0.0,Banpari monitoring point,33.03333,74.45833,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.666417,76a348ea-2b31-45d1-9d2e-108fa0da3abd,Banpari,Jammu,Jammu And Kashmir,5144,12,2026-04-01T08:16:52.826469,90.48,8.35,1.99,2.0
139647f2-25ef-48d3-afd3-61389f9d11f9,JAL-0130,water_quality,active,1.0.0,Baradow monitoring point,32.90833,74.43611,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.673022,da37cbff-ee23-4bbe-86b9-0b5ad0193fd5,Baradow,Jammu,Jammu And Kashmir,5317,12,2026-04-01T08:16:52.826469,89.89,8.36,2.03,2.1
9474c094-eee2-443e-a410-24be358e4d82,JAL-0131,water_quality,active,1.0.0,Baramasia monitoring point,23.48472,86.23056,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.679810,a4fb5428-4288-441e-998f-3c7380e1ed2b,Baramasia,Bokaro,Jharkhand,5490,12,2026-04-01T08:16:52.826469,89.7,8.37,2.08,2.1
6b4e2a67-84fe-44d0-b97f-6688bf4f5b0f,JAL-0132,water_quality,active,1.0.0,Chandankiyari monitoring point,23.575,86.35694,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.686283,5e3198d1-8371-4698-8f5e-bdfab8109836,Chandankiyari,Bokaro,Jharkhand,5663,12,2026-04-01T08:16:52.826469,89.51,8.38,2.12,2.1
43d0d333-f5d3-4b74-b213-b8991a61f592,JAL-0133,water_quality,active,1.0.0,Chandrapura monitoring point,23.75028,86.13361,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.692913,b21d28b0-1a11-4a92-bf52-8c7c1a13206a,Chandrapura,Bokaro,Jharkhand,5836,12,2026-04-01T08:16:52.826469,88.92,8.4,2.16,2.2
9af83b6b-2284-4ed4-8491-4a9b9f64ad3d,JAL-0134,water_quality,active,1.0.0,Chas monitoring point,23.63333,86.01667,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.698377,e0c5071f-2a9b-4476-8be7-93323b689c41,Chas,Bokaro,Jharkhand,6009,12,2026-04-01T08:16:52.826469,88.73,6.71,2.21,2.2
d969512b-bb5a-4515-b371-c1b6dd550408,JAL-0135,water_quality,active,1.0.0,Gomia monitoring point,23.78333,85.83333,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.703848,58211b49-063d-4dc5-bd3d-efc77e44eab5,Gomia,Bokaro,Jharkhand,6182,12,2026-04-01T08:16:52.826469,88.54,6.72,2.25,2.2
a00491df-012a-4651-b363-68315525f6eb,JAL-0136,water_quality,active,1.0.0,Jaina More monitoring point,23.7125,86.0875,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.708376,147bfc66-954c-4eca-9673-a8993ce54dc9,Jaina More,Bokaro,Jharkhand,6355,12,2026-04-01T08:16:52.826469,87.95,6.73,2.29,2.3
01b1a0a4-984e-4acc-bd12-4f0ed8d5e388,JAL-0137,water_quality,active,1.0.0,Laghla monitoring point,23.6175,86.39583,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.714317,3db79efd-3dc6-4474-bfa5-714db4dc1080,Laghla,Bokaro,Jharkhand,6528,12,2026-04-01T08:16:52.826469,87.77,6.74,2.33,2.3
be07253d-38a5-4387-8a32-79dca045d2bf,JAL-0138,water_quality,active,1.0.0,Mahuda monitoring point,23.75028,86.175,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.719718,e76a8e7e-a7d3-4388-8e6d-a5bdf9875873,Mahuda,Bokaro,Jharkhand,6701,12,2026-04-01T08:16:52.826469,87.58,6.76,2.38,2.3
29f96d37-9cf4-4b26-8ae7-5aec66d82c00,JAL-0139,water_quality,active,1.0.0,Nawadih monitoring point,23.85,86.03333,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.726241,c3984911-9c9f-47b3-8b05-2323a5ea1267,Nawadih,Bokaro,Jharkhand,6874,12,2026-04-01T08:16:52.826469,86.99,6.77,2.42,2.4
260e2e18-ce5f-4ea2-961b-b95dbc32169c,JAL-0140,water_quality,active,1.0.0,Petarbar monitoring point,23.68056,85.84167,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.732599,2cad830d-60e3-4fa1-b1a4-6208659db573,Petarbar,Bokaro,Jharkhand,7047,12,2026-04-01T08:16:52.826469,86.8,6.78,2.46,2.4
fb5a521a-dcb5-4405-ba5e-58ae65fc021f,JAL-0141,water_quality,active,1.0.0,Alagur monitoring point,16.57222,75.34861,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.738130,8061c8f5-a403-4a0e-916b-1ec2a9e17584,Alagur,Bagalkote,Karnataka,7220,12,2026-04-01T08:16:52.826469,86.61,6.79,2.5,2.4
93e2bcd8-4646-4573-a46c-119da726f14f,JAL-0142,water_quality,active,1.0.0,Amingad monitoring point,16.05417,75.94167,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.744339,58bddcbd-bf14-47d8-86bd-5bd5064bfab8,Amingad,Bagalkote,Karnataka,7393,12,2026-04-01T08:16:52.826469,86.02,6.8,2.55,2.5
605e617b-0747-404f-b248-8a347ff5435c,JAL-0143,water_quality,active,1.0.0,Badagandi monitoring point,16.35,75.64167,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.750700,945ace94-aefd-4f0a-8206-3cc2dab6d33f,Badagandi,Bagalkote,Karnataka,7566,12,2026-04-01T08:16:52.826469,85.83,6.82,2.59,2.5
110b93a8-92c6-4620-812d-6fcd8db3603e,JAL-0144,water_quality,active,1.0.0,Bagalkote Pz monitoring point,16.18611,75.70556,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.757182,efd6f59c-59ba-43c1-bea9-80f8dd26e296,Bagalkote Pz,Bagalkote,Karnataka,7739,12,2026-04-01T08:16:52.826469,85.64,6.83,2.63,2.5
6ac3cb70-ee6b-4d17-b7dc-3704c8fadc97,JAL-0145,water_quality,active,1.0.0,Banhatti monitoring point,16.47917,75.13194,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.763507,a06e9e28-d4b6-4509-b593-85b9a31c6587,Banhatti,Bagalkote,Karnataka,7912,12,2026-04-01T08:16:52.826469,85.45,6.84,2.68,2.5
86cf7f89-695d-4804-b7a6-4725c77d6f24,JAL-0146,water_quality,active,1.0.0,Belagalli monitoring point,16.38389,75.15167,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.769898,8f6cfcb2-4a5e-48ef-b4ef-ea86bd1067d1,Belagalli,Bagalkote,Karnataka,8085,12,2026-04-01T08:16:52.826469,84.86,6.85,2.72,2.6
1f68b5a2-1168-4c16-8d08-fa5d91b9681a,JAL-0147,water_quality,active,1.0.0,Bevur monitoring point,16.20833,75.89583,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.775823,c6a4552a-6127-4c9b-bec7-cbbcb7bdec7e,Bevur,Bagalkote,Karnataka,8258,12,2026-04-01T08:16:52.826469,84.67,6.86,2.76,2.6
15f2adf8-31fa-4e0e-88fd-1a75f1ffc792,JAL-0148,water_quality,active,1.0.0,Bilgi monitoring point,16.34583,75.6125,2026-04-01T08:16:52.826469,2026-04-01T08:16:53.782019,ec150b5e-919c-4ce8-8d67-e745a8cd661a,Bilgi,Bagalkote,Karnataka,8431,12,2026-04-01T08:16:52.826469,84.49,6.88,2.8,2.6
